zip,merchant_state,merchant_city,latitude,longitude
98816,WA,Chelan,47.8599103,-120.0668563
98245,WA,Eastsound,48.6807716,-122.9142561
73157,OK,Oklahoma City,30.6972412,-88.1892334
74010,OK,Bristow,35.8307899,-96.3756315
89019,NV,Jean,35.7014015,-115.4290605
08343,NJ,Monroeville,39.6529702,-75.1569094
24594,VA,Sutherlin,36.6105106,-79.2212311
41045,KY,Ghent,38.7170695,-85.0374753
62021,IL,Dorsey,38.9503634,-89.991736
28055,NC,Gastonia,30.6972412,-88.1892334
97119,OR,Gaston,45.4484257,-123.1355622
85216,AZ,Mesa,33.4151005,-111.831455
12151,NY,Round Lake,42.9322146,-73.7935434
38570,TN,Livingston,36.3783778,-85.3307053
68713,NE,Atkinson,42.5318084,-98.9816004
68765,NE,Osmond,42.3600409,-97.5902102
56034,MN,Garden City,44.0319373,-94.185817
34145,FL,Marco Island,25.9402578,-81.7161749
75016,TX,Irving,30.6972412,-88.1892334
15233,PA,Pittsburgh,40.4553708,-80.025374
03307,NH,Loudon,43.3067028,-71.4638046
03901,ME,Berwick,43.2883617,-70.8502577
03303,NH,Concord,43.2823447,-71.624642
03894,NH,Wolfeboro,43.5953925,-71.20196
03302,NH,Concord,43.190552,-71.5698937
32694,FL,Waldo,29.7858349,-82.1612347
78599,TX,Weslaco,26.1830067,-97.9880307
38669,MS,Sherard,34.2088759,-90.708144
82801,WY,Sheridan,44.8043115,-106.9524973
29468,SC,Pineville,33.4203663,-80.0706669
03902,ME,Cape Neddick,43.2148606,-70.6181027
86430,AZ,Bullhead City,35.1672099,-114.5658108
65061,MO,Morrison,38.6396593,-91.6360941
97371,OR,Rickreall,44.9314808,-123.2296643
38554,TN,Crawford,36.2497875,-85.1546968
86432,AZ,Littlefield,36.7988874,-114.0062225
65059,MO,Mokane,38.693736,-91.8791311
36453,AL,Kinston,31.2254833,-86.1602275
36509,AL,Bayou La Batre,30.4027469,-88.2483677
62964,IL,Mounds,37.1249325,-89.1989657
02917,RI,Smithfield,41.8824942,-71.5158577
61364,IL,Streator,41.1233915,-88.8425824
35984,AL,Mentone,34.5525305,-85.5771995
78646,TX,Leander,30.5776416,-97.8548421
96714,HI,Hanalei,22.203265,-159.5001593
53044,WI,Kohler,43.7399536,-87.7834794
36541,AL,Grand Bay,30.4976476,-88.3355272
71846,AR,Lockesburg,33.9667842,-94.1405773
03886,NH,Tamworth,43.8512225,-71.2449195
95423,CA,Clearlake Oaks,39.0252743,-122.6680418
04106,ME,South Portland,43.630126,-70.2714332
36540,AL,Gainestown,31.4451998,-87.6930706
17087,PA,Richland,40.3770886,-76.2661424
32862,FL,Orlando,28.416674,-81.3312245
37424,TN,Chattanooga,35.0457219,-85.3094883
58274,ND,Portland,47.500101,-97.377412
30293,GA,Woodbury,32.9756589,-84.5934357
93590,CA,Palmdale,34.5793131,-118.11711
06850,CT,Norwalk,41.1236495,-73.4387895
68031,NE,Hooper,41.6173882,-96.5234213
75091,TX,Sherman,33.699589,-96.622815
13489,NY,West Leyden,43.4616987,-75.519614
64444,MO,Edgerton,39.4891474,-94.634449
66546,KS,Wakarusa,38.8991468,-95.7202211
66618,KS,Topeka,39.1302621,-95.7155251
12746,NY,Huguenot,41.4308967,-74.6429526
02454,MA,Waltham,42.3764114,-71.2366147
15665,PA,Manor,40.3344599,-79.6659621
34954,FL,Fort Pierce,27.4467056,-80.3256056
83221,ID,Blackfoot,43.201528,-112.3684461
36542,AL,Gulf Shores,30.2798646,-87.7024594
01770,MA,Sherborn,42.2408665,-71.3696763
13486,NY,Westernville,43.3295146,-75.3584643
11741,NY,Holbrook,40.7949558,-73.0703577
60408,IL,Braidwood,41.2658926,-88.2202049
95619,CA,Diamond Springs,38.6937888,-120.8081727
46120,IN,Cloverdale,39.5238829,-86.7962474
65567,MO,Stoutland,37.8522239,-92.5448871
43719,OH,Bethesda,40.0073207,-81.07448
44454,OH,Petersburg,40.9153393,-80.534003
38553,TN,Clarkrange,36.2003991,-85.0176839
22473,VA,Heathsville,37.895484,-76.3806935
60457,IL,Hickory Hills,41.7243773,-87.828565
19490,PA,Worcester,40.1973366,-75.3474368
07882,NJ,Washington,40.7529246,-74.9964585
06373,CT,Oneco,41.6856796,-71.8057152
44455,OH,Rogers,40.7751583,-80.6090272
21747,MD,Hagerstown,40.7581911,-74.0368293
64862,MO,Sarcoxie,37.0802775,-94.1111382
63624,MO,Bismarck,37.7380421,-90.6231096
04428,ME,Eddington,44.8109633,-68.6066554
44241,OH,Streetsboro,41.2510368,-81.3461712
70755,LA,Livonia,30.575013,-91.5438401
60407,IL,Braceville,41.2281246,-88.2644168
20618,MD,Bushwood,38.2924165,-76.7897723
99652,AK,Big Lake,61.5391951,-149.973461
80035,CO,Westminster,38.8632345,-82.2465305
31735,GA,Cobb,31.9545578,-83.9602888
77441,TX,Fulshear,29.6927806,-95.8880932
13646,NY,Hammond,44.457208,-75.6794637
49508,MI,Grand Rapids,42.8763673,-85.6260614
28445,NC,Holly Ridge,34.4532695,-77.5501145
30517,GA,Braselton,34.1217016,-83.7864958
66072,KS,Parker,38.3093976,-94.9685555
97135,OR,Pacific City,45.2104158,-123.9673341
93007,CA,Ventura,34.2783355,-119.293174
48140,MI,Ida,41.8915523,-83.5923467
98847,WA,Peshastin,47.5360191,-120.6188212
52753,IA,Le Claire,41.6103866,-90.3741098
50579,IA,Rockwell City,42.3895513,-94.6093159
68517,NE,Lincoln,40.9132734,-96.6203835
40336,KY,Irvine,37.6990116,-83.9897614
62808,IL,Ashley,38.3168062,-89.1945236
56218,MN,Boyd,44.7177807,-95.9645444
02379,MA,West Bridgewater,42.0207368,-71.0135327
52752,IA,Grandview,41.2692498,-91.1904562
79546,TX,Rotan,32.8510713,-100.4640923
90651,CA,Norwalk,34.182921,-118.4494544
38856,MS,Marietta,34.4844209,-88.4538367
68045,NE,Oakland,41.8062672,-96.4776281
66520,KS,Olsburg,39.4144859,-96.6247261
28433,NC,Clarkton,34.4934312,-78.6393044
28432,NC,Clarendon,34.179455,-78.7644505
93006,CA,Ventura,34.2783355,-119.293174
20693,MD,Welcome,38.4813339,-77.0946545
03048,NH,Greenville,42.7503621,-71.780845
48851,MI,Lyons,42.9543986,-84.9360324
48632,MI,Lake,43.8518844,-85.0024779
08850,NJ,Milltown,40.4448056,-74.4433159
70552,LA,Loreauville,30.0562041,-91.7253955
04935,ME,East Vassalboro,37.6658162,-122.1093514
38847,MS,Golden,34.4109514,-88.2264069
63334,MO,Bowling Green,39.3255694,-91.1993099
31635,GA,Lakeland,31.0385097,-83.073185
94042,CA,Mountain View,37.3893889,-122.0832101
20108,VA,Manassas,38.7509488,-77.4752667
38846,MS,Glen,34.8464138,-88.3532007
49456,MI,Spring Lake,43.0906125,-86.1942656
28556,NC,Merritt,35.1198531,-76.6634281
28584,NC,Swansboro,34.7031507,-77.1016165
73034,OK,Edmond,35.6728868,-97.4480622
12482,NY,South Cairo,42.269378,-73.9583221
74930,OK,Bokoshe,35.1860355,-94.7884094
42367,KY,Powderly,37.2388658,-87.1593626
28435,NC,Currie,34.4421286,-78.0962313
08006,NJ,Barnegat Light,39.7512197,-74.1106319
42378,KY,Whitesville,37.6643822,-86.8653603
98396,WA,Wilkeson,47.1056571,-122.0278741
97466,OR,Powers,42.884186,-124.072654
71419,LA,Converse,31.7885381,-93.7238359
03461,NH,Rindge,42.7500075,-72.0112478
28434,NC,Council,34.4640796,-78.4665423
84525,UT,Green River,38.9918493,-110.1480071
18370,PA,Swiftwater,41.0943355,-75.325119
29847,SC,Trenton,33.6789,-81.8509659
18371,PA,Tamiment,41.1559219,-75.023533
29845,SC,Plum Branch,33.8400311,-82.2410544
33401,FL,West Palm Beach,26.7147131,-80.0669797
10962,NY,Orangeburg,41.0452493,-73.9612871
13844,NY,South Plymouth,42.6042004,-75.6449633
01985,MA,West Newbury,42.7981263,-70.9859659
62242,IL,Evansville,38.0889842,-89.9326299
98257,WA,La Conner,48.3923681,-122.5135235
55741,MN,Gilbert,47.4795006,-92.3997839
04951,ME,Monroe,44.5453537,-69.0644223
59722,MT,Deer Lodge,46.3996958,-112.7348738
33949,FL,Port Charlotte,30.6972412,-88.1892334
29856,SC,Windsor,33.4821739,-81.519603
30473,GA,Uvalda,32.0247359,-82.4911183
33885,FL,Winter Haven,27.8961757,-81.5921325
97294,OR,Portland,45.5202471,-122.674194
34637,FL,Land O Lakes,28.2653777,-82.4655435
72099,AR,Little Rock Air Force Base,34.9028163,-92.1421029
83619,ID,Fruitland,44.0091055,-116.9225529
99349,WA,Mattawa,46.6793156,-119.9134651
37404,TN,Chattanooga,35.0318771,-85.2713529
03057,NH,Mont Vernon,42.895816,-71.6810792
53126,WI,Franksville,42.7828945,-87.988916
55051,MN,Mora,45.8882271,-93.2969683
29212,SC,Columbia,34.0759479,-81.1821641
23704,VA,Portsmouth,36.828482,-76.3162005
87513,NM,Arroyo Hondo,36.532123,-105.671105
84007,UT,Bluebell,40.288044,-110.2112156
47920,IN,Battle Ground,40.5127657,-86.8370985
91943,CA,La Mesa,32.7678288,-117.0230839
50234,IA,Rhodes,41.9069004,-93.1867752
50225,IA,Pleasantville,41.3729477,-93.2734217
37408,TN,Chattanooga,35.0339833,-85.3060883
57058,SD,Salem,43.7249063,-97.3894696
73151,OK,Oklahoma City,35.5703711,-97.402353
34690,FL,Holiday,28.191797,-82.728494
57055,SD,Renner,43.6610647,-96.7358814
14838,NY,Erin,42.1825405,-76.674471
17581,PA,Terre Hill,40.1565528,-76.0643799
76132,TX,Fort Worth,32.6688091,-97.4189839
11702,NY,Babylon,40.6912228,-73.3259564
99343,WA,Mesa,46.535519,-119.220589
47326,IN,Bryant,40.5472056,-84.9528797
83209,ID,Pocatello,42.8637762,-112.4318586
35813,AL,Huntsville,30.6972412,-88.1892334
13847,NY,Trout Creek,42.2061061,-75.2770297
83210,ID,Aberdeen,42.9924744,-112.7912179
04352,ME,Mount Vernon,44.4674283,-69.9649003
84340,UT,Willard,41.4047774,-112.0362831
64671,MO,Polo,39.5507957,-94.059617
24216,VA,Appalachia,36.909823,-82.7867264
19720,DE,New Castle,39.6705577,-75.5948038
12123,NY,Nassau,42.5228808,-73.6104699
13409,NY,Munnsville,42.9813921,-75.5916215
56377,MN,Sartell,45.6298598,-94.2212472
43762,OH,New Concord,40.0045754,-81.7369584
13410,NY,Nelliston,42.3910438,-77.3958698
49099,MI,White Pigeon,41.7903045,-85.6769991
28229,NC,Charlotte,35.2272086,-80.8430827
97380,OR,Siletz,44.7214723,-123.917882
72940,AR,Huntington,35.0972373,-94.2651506
69120,NE,Arnold,41.4233409,-100.1973969
91790,CA,West Covina,34.0668705,-117.938073
31042,GA,Irwinton,32.7854477,-83.1917616
70725,LA,Darrow,30.134896,-90.9624755
31040,GA,Dublin,32.527222,-82.942003
52076,IA,Strawberry Point,42.6918826,-91.5179651
13605,NY,Adams,43.8148804,-76.0556728
43727,OH,Chandlersville,39.8766375,-81.829485
96096,CA,Whitmore,40.639471,-121.921482
18085,PA,Tatamy,40.7405189,-75.2528794
47918,IN,Attica,40.294117,-87.2205626
35161,AL,Talladega,33.365274,-86.1132461
02492,MA,Needham,42.2749236,-71.2373293
35171,AL,Thorsby,32.9102394,-86.718638
76230,TX,Bowie,33.5596812,-97.8437941
40409,KY,Brodhead,37.3941905,-84.4316971
17881,PA,Trevorton,40.7824266,-76.6759528
75639,TX,De Berry,32.2960643,-94.1465853
02822,RI,Exeter,41.5772204,-71.6041608
41219,KY,Flatgap,37.9245874,-82.905357
07946,NJ,Millington,40.674602,-74.5163095
56347,MN,Long Prairie,45.9571775,-94.8626924
12121,NY,Melrose,42.8433895,-73.6085794
41537,KY,Jenkins,37.2032838,-82.6165263
15956,PA,South Fork,40.3529521,-78.7826136
55341,MN,Hanover,45.1607055,-93.6649414
32081,FL,Ponte Vedra,30.115292,-81.4408159
59741,MT,Manhattan,45.8226864,-111.3293231
30222,GA,Greenville,33.0349919,-84.7214654
56736,MN,Mentor,47.672112,-96.166545
27621,NC,Raleigh,33.6803294,-117.886193
15958,PA,Summerhill,40.384801,-78.7345353
41544,KY,Mc Carr,37.6033978,-82.1746494
87574,NM,Tesuque,35.8222223,-106.2214182
14507,NY,Middlesex,42.7020961,-77.2809933
87527,NM,Dixon,36.198995,-105.879687
29810,SC,Allendale,33.0085365,-81.3050997
28273,NC,Charlotte,35.1078916,-80.9709801
18070,PA,Palm,40.4292456,-75.539464
14510,NY,Mount Morris,42.7137579,-77.8760742
66016,KS,Cummings,39.4667636,-95.2391951
11960,NY,Remsenburg,40.8082922,-72.7045687
48191,MI,Willis,42.143138,-83.5702279
28072,NC,Granite Quarry,35.6140491,-80.4391944
78417,TX,Corpus Christi,27.7303657,-97.4482805
18088,PA,Walnutport,40.7594159,-75.5733261
56349,MN,Lowry,45.6605906,-95.6021184
59448,MT,Heart Butte,48.2839077,-112.8364129
52777,IA,Wheatland,41.8416456,-90.8548953
56178,MN,Tyler,44.273923,-96.0656486
56208,MN,Appleton,45.2119985,-96.0134824
21543,MD,Midlothian,39.6346519,-78.9510642
75478,TX,Saltillo,33.153441,-95.353062
95664,CA,Pilot Hill,38.8279359,-120.955042
65559,MO,Saint James,38.009296,-91.6115156
75403,TX,Greenville,33.1405283,-96.0673594
75483,TX,Sulphur Springs,33.1098786,-95.5842101
13680,NY,Rensselaer Falls,44.5878988,-75.332467
49831,MI,Felch,46.015313,-87.878361
13679,NY,Redwood,44.3232418,-75.7968726
21779,MD,Rohrersville,39.4071096,-77.6586951
28101,NC,Mc Adenville,35.2574056,-81.0768038
53205,WI,Milwaukee,43.0531255,-87.9345455
15223,PA,Pittsburgh,40.497558,-79.9589235
46818,IN,Fort Wayne,41.148034,-85.2052642
76023,TX,Boyd,33.0583107,-97.5856114
21541,MD,Mc Henry,39.5563088,-79.356749
71268,LA,Quitman,32.3303206,-92.6988419
17980,PA,Tower City,40.5860266,-76.5436662
56750,MN,Red Lake Falls,47.8840067,-96.2728493
43986,OH,Jewett,40.373481,-80.9976652
84724,UT,Elsinore,38.6819257,-112.1533994
71273,LA,Ruston,30.6972412,-88.1892334
54750,WI,Maiden Rock,44.6013097,-92.3010346
07458,NJ,Saddle River,41.0526469,-74.1021231
82401,WY,Worland,44.0166391,-107.9484116
84071,UT,Stockton,40.4540342,-112.3615591
36728,AL,Catherine,32.1833222,-87.5177259
63344,MO,Eolia,39.2275256,-91.0218187
02652,MA,North Truro,42.0364863,-70.0787383
38008,TN,Bolivar,35.2527371,-88.9911299
46783,IN,Roanoke,40.9736731,-85.3058649
02650,MA,North Chatham,41.7037481,-69.9801919
90406,CA,Santa Monica,34.2596532,-118.6127859
01096,MA,Williamsburg,42.400801,-72.7391674
54749,WI,Knapp,44.9433353,-92.103453
61061,IL,Oregon,42.0139274,-89.3305055
27892,NC,Williamston,35.8231154,-77.077576
84646,UT,Moroni,39.5206612,-111.5841429
40340,KY,Nicholasville,37.8806341,-84.5729961
29038,SC,Cope,33.3697807,-80.9700076
61060,IL,Orangeville,42.4794395,-89.6319446
27528,NC,Clayton,36.442565,-78.56486
43430,OH,Genoa,41.5328036,-83.3667445
84627,UT,Ephraim,39.3592344,-111.582026
01090,MA,West Springfield,42.105237,-72.6213712
45806,OH,Lima,40.6776295,-84.135835
42544,KY,Nancy,37.0469665,-84.7790429
14803,NY,Alfred Station,42.2544628,-77.7809738
88022,NM,Arenas Valley,32.781972,-108.188857
41531,KY,Hardy,37.5995416,-82.2337833
23510,VA,Norfolk,36.8532235,-76.2902956
14805,NY,Alpine,42.3579636,-76.733999
65047,MO,Kaiser,38.1751288,-92.5664994
67436,KS,Delphos,39.2644007,-97.7393646
17324,PA,Gardners,40.0312571,-77.2138105
78409,TX,Corpus Christi,27.8474326,-97.5400604
65809,MO,Springfield,37.1706614,-93.2057725
75938,TX,Colmesneil,30.9224714,-94.4107247
59037,MT,Huntley,45.9057425,-108.2758345
87413,NM,Bloomfield,36.6770231,-108.0037171
31554,GA,Nicholls,31.5007375,-82.6522231
87715,NM,Cleveland,36.000262,-105.3816329
38929,MS,Gore Springs,33.7660235,-89.5826697
38683,MS,Walnut,34.9368205,-88.8536408
71227,LA,Choudrant,32.5528681,-92.4826916
81656,CO,Woody Creek,39.2716785,-106.8874031
38922,MS,Coffeeville,33.9453225,-89.6772371
52591,IA,Sigourney,41.3220787,-92.2060093
18434,PA,Jessup,41.473031,-75.5668693
18438,PA,Lakeville,41.430775,-75.2418164
46553,IN,New Paris,41.4887365,-85.8455786
75754,TX,Ben Wheeler,32.4244751,-95.666445
46546,IN,Mishawaka,41.6434379,-86.1983173
15853,PA,Ridgway,41.4224329,-78.7310058
49031,MI,Cassopolis,41.9071983,-85.9880862
29148,SC,Summerton,33.556042,-80.3577764
18435,PA,Lackawaxen,41.5056854,-75.0109544
58081,ND,Wyndmere,46.285464,-97.132087
45620,OH,Cheshire,38.9501136,-82.1312233
17020,PA,Duncannon,40.3945341,-77.0365567
45629,OH,Franklin Furnace,38.628746,-82.8324204
46061,IN,Noblesville,40.176797,-86.019026
63702,MO,Cape Girardeau,37.358617,-89.5183844
28779,NC,Sylva,35.3651143,-83.2137438
36533,AL,Fairhope,30.5634647,-87.899517
96824,HI,Honolulu,21.304547,-157.855676
01236,MA,Housatonic,42.2522144,-73.3654379
32772,FL,Sanford,30.6972412,-88.1892334
03856,NH,Newfields,43.0400356,-70.9464608
31560,GA,Screven,31.4988051,-82.037797
03850,NH,Melvin Village,43.6932889,-71.3128826
38641,MS,Lake Cormorant,34.8915276,-90.1434787
86020,AZ,Cameron,36.2405897,-111.4498157
13335,NY,Edmeston,42.6988721,-75.2433913
34712,FL,Clermont,30.6972412,-88.1892334
38642,MS,Lamar,34.9279914,-89.3744692
99173,WA,Springdale,48.035952,-117.763073
18231,PA,Kelayres,40.9004811,-76.004583
99706,AK,Fairbanks,64.837845,-147.716675
54475,WI,Rudolph,44.4713919,-89.7977431
61329,IL,Ladd,41.3809248,-89.2142393
18853,PA,Wyalusing,41.684106,-76.2613938
10516,NY,Cold Spring,41.4447678,-73.9298043
87113,NM,Albuquerque,35.1785008,-106.57445
93523,CA,Edwards,34.9167714,-117.9371265
03862,NH,North Hampton,42.9715515,-70.8267887
72422,AR,Corning,36.4160153,-90.5654922
27895,NC,Wilson,35.9697385,-78.6006656
81645,CO,Minturn,39.5891738,-106.4292863
71341,LA,Hessmer,31.0603404,-92.1550723
25259,WV,Looneyville,38.6412714,-81.1661235
78029,TX,Kerrville,30.0640056,-99.1667229
03043,NH,Francestown,42.9836387,-71.8016612
14204,NY,Buffalo,42.8859642,-78.8602892
72432,AR,Harrisburg,35.5629016,-90.7009971
30086,GA,Stone Mountain,33.7973193,-84.1784536
02672,MA,West Hyannisport,41.636359,-70.320559
81643,CO,Mesa,39.1260768,-108.1331285
99707,AK,Fairbanks,64.8428172,-147.7491027
47116,IN,Eckerty,38.3438401,-86.6208043
81647,CO,New Castle,39.5738083,-107.5259473
95241,CA,Lodi,38.133057,-121.2920123
03771,NH,Monroe,44.2721156,-72.0295935
47106,IN,Borden,38.4465973,-85.9066196
89835,NV,Wells,41.1166559,-114.9723413
59427,MT,Cut Bank,48.5397015,-112.9964171
85067,AZ,Phoenix,33.4484367,-112.074141
49818,MI,Cornell,45.9044765,-87.2558613
22313,VA,Alexandria,42.4617134,-83.0546527
33266,FL,Miami,25.8101073,-80.2900236
56042,MN,Hartland,43.8038053,-93.4760533
25267,WV,Normantown,38.843696,-80.941343
56534,MN,Erhard,46.457183,-96.018358
62257,IL,Marissa,38.2541751,-89.7333869
93721,CA,Fresno,36.73592,-119.7875322
43843,OH,Walhonding,40.3330605,-82.1705109
37085,TN,Lascassas,35.9512836,-86.2871593
32050,FL,Middleburg,30.0320721,-81.8504054
66554,KS,Randolph,39.4611127,-96.7722787
27248,NC,Franklinville,35.7740577,-79.7084595
76472,TX,Santo,32.6173799,-98.144339
66603,KS,Topeka,39.0552401,-95.6772375
27249,NC,Gibsonville,36.1270226,-79.5790897
69123,NE,Brady,41.0202896,-100.3683664
23867,VA,Jarratt,36.8075335,-77.4791615
38449,TN,Ardmore,35.0338649,-86.8232565
44865,OH,Plymouth,40.9911312,-82.668799
76673,TX,Mount Calm,31.7581765,-96.8856494
15035,PA,East Mc Keesport,40.3837931,-79.808042
44022,OH,Chagrin Falls,41.4404469,-81.3979356
01501,MA,Auburn,42.1953984,-71.8466921
01526,MA,Manchaug,27.9610283,-82.7329484
39474,MS,Prentiss,31.5985128,-89.8683306
47971,IN,Oxford,40.5254694,-87.2405909
08317,NJ,Dorothy,39.410984,-74.8353461
65808,MO,Springfield,30.6972412,-88.1892334
60112,IL,Cortland,41.9242574,-88.6906997
48636,MI,Luzerne,44.6332528,-84.2358826
18642,PA,Duryea,41.3483276,-75.7621008
17229,PA,Hustontown,40.0753738,-78.0147129
17228,PA,Harrisonville,40.0021872,-78.0839129
47965,IN,New Market,39.9534953,-86.9232667
15337,PA,Graysville,39.9344243,-80.374223
03812,NH,Bartlett,44.1050097,-71.2898275
02659,MA,South Chatham,41.6794393,-70.0239922
36025,AL,Elmore,32.5377097,-86.3403171
51436,IA,Breda,42.1220478,-94.9837964
97457,OR,Myrtle Creek,42.9956049,-123.320717
68818,NE,Aurora,40.8699156,-98.0078544
41339,KY,Jackson,37.5407324,-83.3928157
41314,KY,Booneville,37.4659895,-83.6516549
41338,KY,Island City,30.6972412,-88.1892334
10518,NY,Cross River,41.2698696,-73.6108139
51358,IA,Ruthven,43.1252437,-94.8824748
30553,GA,Lavonia,34.4559071,-83.0876712
41776,KY,Wooton,37.1443125,-83.2859064
78886,TX,Yancey,29.1402497,-99.1508632
47459,IN,Solsberry,39.0872567,-86.746595
41777,KY,Yeaddiss,37.0573163,-83.246729
79235,TX,Floydada,33.9822754,-101.3375604
11518,NY,East Rockaway,40.6405023,-73.667095
78119,TX,Kenedy,28.8096913,-97.8583223
24266,VA,Lebanon,36.8954967,-82.0815038
54512,WI,Boulder Junction,46.1153062,-89.660343
56474,MN,Pine River,46.7264391,-94.4044109
85543,AZ,Pima,32.8838977,-109.8477847
77266,TX,Houston,29.7589382,-95.3676974
15534,PA,Buffalo Mills,39.9249552,-78.6892834
56475,MN,Randall,46.0945897,-94.5055722
78117,TX,Hobson,28.9476422,-97.9870387
80901,CO,Colorado Springs,38.5925579,-104.952513
57380,SD,Wagner,43.075181,-98.2980951
76270,TX,Sunset,33.4038066,-97.824258
48341,MI,Pontiac,42.6279467,-83.3029429
51357,IA,Royal,43.0543412,-95.2191737
55616,MN,Two Harbors,47.0504499,-91.6812636
44412,OH,Diamond,41.0952954,-81.0878202
74067,OK,Sapulpa,35.9919127,-96.1116304
59066,MT,Pryor,45.412366,-108.541492
80751,CO,Sterling,40.6258543,-103.209382
94309,CA,Palo Alto,30.6972412,-88.1892334
73438,OK,Healdton,34.2278673,-97.4866919
73432,OK,Coleman,34.2508372,-96.4230568
95164,CA,San Jose,30.6972412,-88.1892334
24245,VA,Dungannon,36.8284931,-82.4696058
13147,NY,Scipio Center,42.7744854,-76.5651724
10522,NY,Dobbs Ferry,41.0123885,-73.8646425
54515,WI,Catawba,45.5242952,-90.5092471
14586,NY,West Henrietta,43.0423122,-77.6889571
41836,KY,Mallie,37.2685601,-82.9147468
94924,CA,Bolinas,37.9124144,-122.6942074
92518,CA,March Air Reserve Base,33.8918988,-117.2805772
97324,OR,Alsea,44.36727,-123.7378841
03860,NH,North Conway,44.0363242,-71.1256713
74041,OK,Kiefer,35.9480899,-96.0620174
45771,OH,Racine,39.0007191,-81.9033416
03861,NH,Lee,43.1341591,-70.9918518
77861,TX,Iola,30.6542102,-96.1415013
70437,LA,Folsom,30.6074794,-90.1922768
21778,MD,Rocky Ridge,39.6151286,-77.3322394
93433,CA,Grover Beach,35.1212722,-120.6190408
